date,season,tempmax,tempmin,humidity,precip,crop,Pest_Attack
24-04-2019,Summer,41.4,28.8,38.5,0,mango,0
25-04-2019,Summer,42.2,28.7,46.1,0,mango,0
26-04-2019,Summer,40.4,26.1,35.3,0,pomegranate,0
27-04-2019,Summer,41,27,27.2,0,coconut,0
28-04-2019,Summer,41.2,26,24.5,0,rice,0
29-04-2019,Summer,42.2,25,25.5,0,coffee,0
30-04-2019,Summer,43.2,25.3,26.7,0,apple,0
13-05-2019,Summer,40,25,46,3.896,pigeonpeas,0
14-05-2019,Summer,35.1,24,52.5,0,maize,0
15-05-2019,Summer,35,23,59.1,1.747,apple,0
16-05-2019,Summer,36.2,25.2,54.2,0,lentil,0
17-05-2019,Summer,36.8,21,62.3,12.344,orange,0
18-05-2019,Summer,32.8,21,64.5,0,pomegranate,1
19-05-2019,Summer,37.2,24.3,44.4,0,watermelon,0
20-05-2019,Summer,40,24.8,37.7,0,pigeonpeas,0
21-05-2019,Summer,41.2,26.5,35.7,0,pomegranate,0
22-05-2019,Summer,39,27.4,41,0,jute,0
23-05-2019,Summer,40.1,25.6,48.4,4.299,pigeonpeas,0
24-05-2019,Summer,33,25.3,59.7,0,blackgram,0
25-05-2019,Summer,37,26,44.9,0,coconut,0
26-05-2019,Summer,39.2,24.5,34.1,0,mungbean,0
27-05-2019,Summer,42.2,26.4,27.6,0,maize,0
28-05-2019,Summer,42.3,24.5,23.4,0,rice,0
29-05-2019,Summer,43.2,26.3,26.6,0,watermelon,0
30-05-2019,Summer,45,28.6,25.9,0,papaya,0
31-05-2019,Summer,45.2,29.6,24.9,0,coconut,0
13-06-2019,Monsoon,41.4,30,40.4,0,pigeonpeas,0
14-06-2019,Monsoon,43.4,30.8,30.4,0,banana,0
15-06-2019,Monsoon,43.2,29.5,26.9,0,cotton,0
16-06-2019,Monsoon,36,28,53.4,0.23,rice,0
17-06-2019,Monsoon,32.6,26.3,52.5,0.34,grapes,0
18-06-2019,Monsoon,35,22,62.3,7.913,maize,0
19-06-2019,Monsoon,37,26,56,0,mungbean,0
20-06-2019,Monsoon,39,25,52.8,0,orange,0
21-06-2019,Monsoon,39.2,29.2,50.2,0,watermelon,0
22-06-2019,Monsoon,40.2,28.2,45,0,mungbean,0
23-06-2019,Monsoon,40.1,29,53.6,0,mungbean,0
24-06-2019,Monsoon,35.2,28,66.4,0,chickpea,0
25-06-2019,Monsoon,38.8,28.9,60,0,pomegranate,0
26-06-2019,Monsoon,41.2,30.8,48.7,0,muskmelon,0
27-06-2019,Monsoon,39,30.1,46.5,0,watermelon,0
28-06-2019,Monsoon,41.4,28.6,43.4,0,coffee,0
29-06-2019,Monsoon,42.2,31.3,36.6,0,papaya,0
30-06-2019,Monsoon,42.3,32.1,38.5,0,grapes,0
13-07-2019,Monsoon,39.2,32,51.4,0,mango,0
14-07-2019,Monsoon,37.4,30.8,56.2,0,banana,0
15-07-2019,Monsoon,34.4,23.8,77,28.552,kidneybeans,0
16-07-2019,Monsoon,36,25.7,78.6,2.642,lentil,0
17-07-2019,Monsoon,31.8,24,85,19.911,coconut,0
18-07-2019,Monsoon,30,23,86.5,21.709,pomegranate,0
19-07-2019,Monsoon,36,26.2,70.6,0,rice,1
20-07-2019,Monsoon,35.7,26,79.9,9.747,chickpea,0
21-07-2019,Monsoon,36.2,25.8,82.8,42.876,mothbeans,0
22-07-2019,Monsoon,35.8,27.2,82,3.403,watermelon,0
23-07-2019,Monsoon,37.2,29.4,70.2,0,grapes,0
24-07-2019,Monsoon,38.2,27.9,71.9,17.863,mango,0
25-07-2019,Monsoon,29.8,27,83.6,0.515,grapes,0
26-07-2019,Monsoon,31.6,26.8,88.5,10.149,mungbean,0
27-07-2019,Monsoon,31.8,26,90.4,3.046,pomegranate,0
28-07-2019,Monsoon,33.7,26.8,84.5,5.403,chickpea,0
29-07-2019,Monsoon,35.6,28,76.8,0,maize,0
30-07-2019,Monsoon,34.6,28,75.8,0,coffee,1
31-07-2019,Monsoon,33.9,28,76.9,5.2,muskmelon,0
13-08-2019,Monsoon,35,27,85.3,12.24,orange,0
14-08-2019,Monsoon,33.8,26,87.5,8.585,jute,1
15-08-2019,Monsoon,34.4,25.3,81,6.942,maize,0
16-08-2019,Monsoon,31.8,27,83,1.761,orange,0
17-08-2019,Monsoon,28,26,93,11.342,mungbean,0
18-08-2019,Monsoon,29.7,25.9,90.8,33.009,kidneybeans,0
19-08-2019,Monsoon,33.8,25.8,76.2,0.045,cotton,0
20-08-2019,Monsoon,34.8,28,75.3,0,pomegranate,0
21-08-2019,Monsoon,35.8,27,72.2,0,coconut,0
22-08-2019,Monsoon,34.3,26.8,74.9,0.17,papaya,1
23-08-2019,Monsoon,35.8,27,69.9,0.51,coffee,0
24-08-2019,Monsoon,33,27.9,76.7,0.299,grapes,0
25-08-2019,Monsoon,33.5,26,84.2,2.469,pigeonpeas,0
26-08-2019,Monsoon,34.7,26,75,0,rice,1
27-08-2019,Monsoon,35.9,28,69.9,0,mungbean,0
28-08-2019,Monsoon,37.6,28,68.7,0,grapes,0
29-08-2019,Monsoon,37.5,29,69.4,0,rice,0
30-08-2019,Monsoon,35.8,28,70.9,0,pomegranate,0
31-08-2019,Monsoon,35.8,30,69.7,0.809,pigeonpeas,0
13-09-2019,Monsoon,35.8,28,73.3,0,cotton,0
14-09-2019,Monsoon,34.8,28,71.7,0,chickpea,0
15-09-2019,Monsoon,33.6,28,78.2,1.835,grapes,0
16-09-2019,Monsoon,36,27.9,71.6,0,rice,1
17-09-2019,Monsoon,36,28,68.1,0.493,orange,0
18-09-2019,Monsoon,34.7,26.8,69,0.1,coconut,0
19-09-2019,Monsoon,31.8,25.9,75.7,0.03,pomegranate,0
20-09-2019,Monsoon,34.6,25.8,72,0,kidneybeans,0
21-09-2019,Monsoon,34.6,24,79.3,24.494,kidneybeans,0
22-09-2019,Monsoon,29,24,85.3,0.03,orange,0
23-09-2019,Monsoon,31.8,24,79.1,0,cotton,0
24-09-2019,Monsoon,33.6,24.4,75.5,0,lentil,0
25-09-2019,Monsoon,34.6,24,75.5,0,rice,0
26-09-2019,Monsoon,33.1,26,75,0,rice,0
27-09-2019,Monsoon,31.6,25,77.7,0,watermelon,0
28-09-2019,Monsoon,31.7,24.8,77.8,0,banana,0
29-09-2019,Monsoon,30.8,24,80.6,0.305,maize,0
30-09-2019,Monsoon,30.9,24,80.7,0.299,kidneybeans,0
13-10-2019,Post-Monsoon,32.8,22,62.4,0,banana,0
14-10-2019,Post-Monsoon,33.8,21.4,63.9,0,orange,0
15-10-2019,Post-Monsoon,33.8,21.5,63.4,0,watermelon,0
16-10-2019,Post-Monsoon,33.6,22.6,65.3,0.134,mungbean,0
17-10-2019,Post-Monsoon,33,22.7,65.3,0,grapes,0
18-10-2019,Post-Monsoon,33.8,22.2,59.9,0,grapes,0
19-10-2019,Post-Monsoon,32,21.7,58.9,0,blackgram,0
20-10-2019,Post-Monsoon,31.8,20,57.7,0,maize,0
21-10-2019,Post-Monsoon,31.6,18.6,57.1,0,lentil,0
22-10-2019,Post-Monsoon,30.8,18,57.2,0,pomegranate,0
23-10-2019,Post-Monsoon,31.8,17.8,56.6,0,pomegranate,0
24-10-2019,Post-Monsoon,31,18.6,63,0,mango,0
25-10-2019,Post-Monsoon,30.5,19.5,62.1,0,muskmelon,0
26-10-2019,Post-Monsoon,30,18.6,64.2,0,pomegranate,0
27-10-2019,Post-Monsoon,31.1,18.9,60.2,0,papaya,0
28-10-2019,Post-Monsoon,29.8,18.9,59.2,0,papaya,0
29-10-2019,Post-Monsoon,28.6,19.7,69.2,0,jute,0
30-10-2019,Post-Monsoon,30.6,20.7,62.8,0,mungbean,0
31-10-2019,Post-Monsoon,31.8,18.7,64.2,0,orange,0
13-11-2019,Post-Monsoon,28,14.6,62.8,0,rice,0
14-11-2019,Post-Monsoon,26,16.8,69.7,0,mango,0
15-11-2019,Post-Monsoon,27.4,17,70.6,0,rice,0
16-11-2019,Post-Monsoon,28.8,17.8,63.2,0,banana,0
17-11-2019,Post-Monsoon,28.6,15,63.9,0,apple,0
18-11-2019,Post-Monsoon,25,15,66.6,0,apple,0
19-11-2019,Post-Monsoon,26.3,13.9,63,0,orange,0
20-11-2019,Post-Monsoon,27.4,14.1,63.1,0,maize,0
21-11-2019,Post-Monsoon,27.9,13.8,64.2,0,coffee,0
22-11-2019,Post-Monsoon,27.1,14,59.3,0,watermelon,0
23-11-2019,Post-Monsoon,26.2,15.4,63,0,coffee,0
24-11-2019,Post-Monsoon,26.2,15,66.9,0,chickpea,0
25-11-2019,Post-Monsoon,27,15.2,65.7,0,pigeonpeas,0
26-11-2019,Post-Monsoon,28,17.1,60.1,0,rice,0
27-11-2019,Post-Monsoon,26.5,15.9,70.4,0,coconut,0
28-11-2019,Post-Monsoon,22.4,16.8,75.3,0.119,pigeonpeas,0
29-11-2019,Post-Monsoon,24.2,14.1,76.6,0,jute,0
30-11-2019,Post-Monsoon,21.9,13,82.3,0,apple,0
13-12-2019,Post-Monsoon,19,13.3,90.9,7.34,coffee,1
14-12-2019,Post-Monsoon,18.3,12,82.7,0,mungbean,0
15-12-2019,Post-Monsoon,18.8,10,87.3,0,lentil,0
16-12-2019,Post-Monsoon,12.6,10.9,93.7,0,rice,0
17-12-2019,Post-Monsoon,12.1,8.7,86,0,watermelon,0
18-12-2019,Post-Monsoon,17.5,8.4,85.8,0,blackgram,0
19-12-2019,Post-Monsoon,14.5,6.9,92.8,0,banana,0
20-12-2019,Post-Monsoon,16.4,9,94.6,0,rice,0
21-12-2019,Post-Monsoon,17,9.6,92.7,0,blackgram,0
22-12-2019,Post-Monsoon,14,9,96.1,0,orange,0
23-12-2019,Post-Monsoon,12,6.9,93.8,0,mothbeans,0
24-12-2019,Post-Monsoon,15.4,7.5,90.9,0,chickpea,0
25-12-2019,Post-Monsoon,11.1,7,94.8,0,mothbeans,0
26-12-2019,Post-Monsoon,12.5,6.1,89.9,0,banana,0
27-12-2019,Post-Monsoon,13.2,5.5,86.3,0,rice,0
28-12-2019,Post-Monsoon,12.5,3,95,0,kidneybeans,0
29-12-2019,Post-Monsoon,14.8,4.6,89.3,0,jute,0
30-12-2019,Post-Monsoon,9.1,4.7,98.4,0,mango,0
31-12-2019,Post-Monsoon,14.2,4.7,83.3,0,grapes,0
13-01-2020,Winter,21,9.6,80.1,0.83,maize,0
14-01-2020,Winter,16.1,10,89.7,0,coconut,0
15-01-2020,Winter,19.1,8.2,85.2,0,coffee,0
16-01-2020,Winter,15.2,8,90.1,4.045,apple,0
17-01-2020,Winter,16.7,11.4,91.4,2.39,muskmelon,0
18-01-2020,Winter,16.5,10.5,88.2,0,coffee,0
19-01-2020,Winter,15.8,7.9,92.1,0,coconut,0
20-01-2020,Winter,15.3,8,94.8,0,kidneybeans,0
21-01-2020,Winter,19.7,10.3,87.7,0,chickpea,0
22-01-2020,Winter,16.4,8.3,92.9,0,lentil,0
23-01-2020,Winter,19.8,9,70.4,0,lentil,0
24-01-2020,Winter,20.3,6,66.2,0,coffee,0
25-01-2020,Winter,19.5,7,68.9,0,pomegranate,0
26-01-2020,Winter,22.2,8,73.6,0,cotton,0
27-01-2020,Winter,22,10.3,72.5,0,watermelon,0
28-01-2020,Winter,21.1,13,88.1,8.701,cotton,0
29-01-2020,Winter,20,11,83.1,4.253,rice,0
30-01-2020,Winter,19.4,9,82.2,0,kidneybeans,0
31-01-2020,Winter,18.7,7,80.4,0,lentil,0
13-02-2020,Winter,27,11,67.4,0,pigeonpeas,0
14-02-2020,Winter,24.4,13.1,60.5,0,coconut,0
15-02-2020,Winter,25,10,56.5,0,lentil,0
16-02-2020,Winter,26.1,10.7,59.9,0,mungbean,0
17-02-2020,Winter,25.9,10.9,64.7,0,mothbeans,0
18-02-2020,Winter,25.2,11,55.3,0,coffee,0
19-02-2020,Winter,26,10,59.4,0,kidneybeans,0
20-02-2020,Winter,26.9,15.2,60.5,1,jute,0
21-02-2020,Winter,20,14,82.5,0,muskmelon,0
22-02-2020,Winter,24,13,77.9,0,mungbean,0
23-02-2020,Winter,26.4,14.5,74.9,0,banana,0
24-02-2020,Winter,25.7,14.1,71.5,0,coffee,0
25-02-2020,Winter,25.5,14,75.5,0,pigeonpeas,0
26-02-2020,Winter,26.7,14.4,70.3,0,rice,0
27-02-2020,Winter,27,15,77.5,0,apple,0
28-02-2020,Winter,25.9,17.9,76,0,apple,0
29-02-2020,Winter,26.9,16,79.8,18.403,grapes,0
13-03-2020,Summer,27.5,15,54.2,0,chickpea,0
14-03-2020,Summer,23.1,15.6,84.3,31.653,apple,0
15-03-2020,Summer,24.6,13,72.9,0,jute,0
16-03-2020,Summer,25.8,14.3,68.6,0,cotton,0
17-03-2020,Summer,27.4,14,65.9,0,orange,0
18-03-2020,Summer,29,15,65.5,0,cotton,0
19-03-2020,Summer,30,16,66.1,0,maize,0
20-03-2020,Summer,30.6,17,62.5,0,chickpea,0
21-03-2020,Summer,30,19.4,58.2,0,pigeonpeas,0
22-03-2020,Summer,30.4,17,60.9,0,coffee,0
23-03-2020,Summer,31.8,18,56,0,mango,0
24-03-2020,Summer,32.5,19.7,62,0.809,watermelon,0
25-03-2020,Summer,32.5,18,64.1,0,apple,0
26-03-2020,Summer,27.8,20,67.4,0,watermelon,0
27-03-2020,Summer,25.6,18,76,5.626,grapes,0
28-03-2020,Summer,28,17.2,69.2,0,coffee,0
29-03-2020,Summer,29.7,17,58,0,rice,0
30-03-2020,Summer,29.6,17.8,55,0,muskmelon,0
31-03-2020,Summer,32,17.8,53.1,2.552,lentil,0
13-04-2020,Summer,37.7,22.6,39.7,0,jute,0
14-04-2020,Summer,39,24.9,42,0,mungbean,0
15-04-2020,Summer,39.5,25.8,30,0,pigeonpeas,0
16-04-2020,Summer,38.8,23.7,33.6,0,blackgram,0
17-04-2020,Summer,37,25.4,36.2,1.701,chickpea,0
18-04-2020,Summer,36,22.6,42.6,1.701,maize,0
19-04-2020,Summer,35,21.1,51.2,4.343,mungbean,0
20-04-2020,Summer,31.9,21.9,46.4,0,muskmelon,0
21-04-2020,Summer,34.2,20.3,46.1,0,mango,0
22-04-2020,Summer,36,20.7,39.7,0,banana,0
23-04-2020,Summer,34.2,24,40,0,apple,0
24-04-2020,Summer,36.7,21.9,44.4,0,blackgram,0
25-04-2020,Summer,37.2,25,39.5,0,grapes,0
26-04-2020,Summer,31,21,61.8,2.876,muskmelon,0
27-04-2020,Summer,34,19.3,62.5,16.417,apple,0
28-04-2020,Summer,33.2,23.7,58.2,0,pigeonpeas,0
29-04-2020,Summer,36,24.2,53.4,0,kidneybeans,0
30-04-2020,Summer,38.1,26.4,51.5,0,chickpea,0
13-05-2020,Summer,34.6,27.5,52.2,0,coconut,0
14-05-2020,Summer,39,25.1,52.9,0.34,blackgram,0
15-05-2020,Summer,39,25.1,40.3,0,banana,0
16-05-2020,Summer,40,25.2,35.9,0,cotton,0
17-05-2020,Summer,40.4,24,33.9,0,jute,0
18-05-2020,Summer,41,24.8,32.4,0,chickpea,0
19-05-2020,Summer,41,23.8,26.2,0,mothbeans,0
20-05-2020,Summer,40,24.1,23.2,0,mango,0
21-05-2020,Summer,42,26,21.9,0,mango,0
22-05-2020,Summer,44,25.5,23.3,0,maize,0
23-05-2020,Summer,44,27.9,23.5,0,chickpea,0
24-05-2020,Summer,45,30.6,20,0,lentil,0
25-05-2020,Summer,44,28.9,24.8,0,coconut,0
26-05-2020,Summer,45.3,28.9,23.7,0,chickpea,0
27-05-2020,Summer,45.2,30.6,23.2,0,cotton,0
28-05-2020,Summer,39.6,24.1,43.4,2.851,pomegranate,0
29-05-2020,Summer,35,24.7,61.4,3.851,muskmelon,0
30-05-2020,Summer,33.9,24,62.8,0,lentil,0
31-05-2020,Summer,33.3,21.5,79.1,11.597,blackgram,0
13-06-2020,Monsoon,38.7,30,57.8,0.03,papaya,0
14-06-2020,Monsoon,39.7,28.8,55.9,0,muskmelon,0
15-06-2020,Monsoon,41.1,30.4,44.9,0,rice,0
16-06-2020,Monsoon,41.4,31.1,47.2,0,banana,0
17-06-2020,Monsoon,40.3,30.9,52.9,0,coconut,0
18-06-2020,Monsoon,42.2,29.8,53.6,0,coconut,0
19-06-2020,Monsoon,41,31.2,53.4,0,mango,0
20-06-2020,Monsoon,37.8,26.2,62.7,4.593,mango,0
21-06-2020,Monsoon,36,27,67.8,0.149,kidneybeans,0
22-06-2020,Monsoon,37,25.4,66,37.578,grapes,0
23-06-2020,Monsoon,36.6,28.9,67.9,0,jute,0
24-06-2020,Monsoon,34,28.2,76.6,11.058,lentil,0
25-06-2020,Monsoon,36.2,28.1,74.9,1.701,coconut,0
26-06-2020,Monsoon,36.8,29,70.2,0.747,mothbeans,0
27-06-2020,Monsoon,40,29.8,60.8,0,apple,0
28-06-2020,Monsoon,40.2,30.5,54,0,cotton,0
29-06-2020,Monsoon,40.8,28.5,52.3,2.552,lentil,0
30-06-2020,Monsoon,37,27.3,70,0,apple,0
13-07-2020,Monsoon,36.8,27,64.9,0,rice,0
14-07-2020,Monsoon,38,28.9,64.6,0,pomegranate,0
15-07-2020,Monsoon,36.4,30,68.5,0,kidneybeans,0
16-07-2020,Monsoon,37.1,29.3,71.5,0,watermelon,0
17-07-2020,Monsoon,35.6,29,73.5,3.403,jute,0
18-07-2020,Monsoon,35,30,75.8,0,mungbean,0
19-07-2020,Monsoon,33.8,26.2,82.4,63.831,papaya,1
20-07-2020,Monsoon,32.2,26,80.1,0.463,grapes,0
21-07-2020,Monsoon,31.3,24.4,89.8,27.388,lentil,0
22-07-2020,Monsoon,28,24.7,93.2,75.987,kidneybeans,0
23-07-2020,Monsoon,33.9,24.8,79,0,grapes,0
24-07-2020,Monsoon,34.8,26,80.3,4.286,pigeonpeas,0
25-07-2020,Monsoon,34.9,26.1,83.4,0,blackgram,0
26-07-2020,Monsoon,35.7,27.9,76.8,0.51,mungbean,0
27-07-2020,Monsoon,36.7,29,72.6,0,chickpea,0
28-07-2020,Monsoon,36.8,29,73.7,0,pomegranate,0
29-07-2020,Monsoon,36,26,80.4,9.597,orange,0
30-07-2020,Monsoon,31,26,80.1,0,coconut,0
31-07-2020,Monsoon,33.8,27.2,81.8,1.577,mango,0
13-08-2020,Monsoon,28.8,25.2,96.4,73.254,lentil,0
14-08-2020,Monsoon,31.8,26,88.6,0.538,lentil,0
15-08-2020,Monsoon,34.6,27,82.4,0,grapes,0
16-08-2020,Monsoon,35.8,28,79.8,0.766,grapes,0
17-08-2020,Monsoon,34.6,28,87.1,20.505,apple,0
18-08-2020,Monsoon,34.8,28,86.9,0.98,cotton,0
19-08-2020,Monsoon,28.2,24.9,95.7,40.664,muskmelon,0
20-08-2020,Monsoon,29.2,24.8,96.3,33.24,watermelon,0
21-08-2020,Monsoon,34.6,25.2,79.5,0.851,coconut,0
22-08-2020,Monsoon,34.7,26.7,74.4,0,coconut,0
23-08-2020,Monsoon,33.5,27,80.2,1.791,coconut,0
24-08-2020,Monsoon,32.5,27,82.1,0.085,coconut,0
25-08-2020,Monsoon,32.6,26.8,81.2,0,chickpea,0
26-08-2020,Monsoon,33.6,27,76.3,0,lentil,0
27-08-2020,Monsoon,34.8,27,72.9,0,orange,0
28-08-2020,Monsoon,32.8,26,85.9,24.942,cotton,0
29-08-2020,Monsoon,34.6,26,80.8,0,maize,0
30-08-2020,Monsoon,30.8,27,81.3,0.5,cotton,0
31-08-2020,Monsoon,32.8,26.2,76.8,0,apple,0
13-09-2020,Monsoon,35.8,28,68.9,0,blackgram,0
14-09-2020,Monsoon,36.6,28,71.3,0,watermelon,0
15-09-2020,Monsoon,36.7,26,69.5,0,pomegranate,0
16-09-2020,Monsoon,37.6,28.3,65.5,0,chickpea,0
17-09-2020,Monsoon,36.8,28,63.6,0,banana,0
18-09-2020,Monsoon,37.8,28,63.6,0,lentil,0
19-09-2020,Monsoon,36.8,28,66.7,0,kidneybeans,0
20-09-2020,Monsoon,36.6,28,66.6,0,mothbeans,0
21-09-2020,Monsoon,36.6,28,65.8,0,banana,0
22-09-2020,Monsoon,36.5,28.8,69.4,0,pigeonpeas,0
23-09-2020,Monsoon,35.7,28.7,69,0,mango,0
24-09-2020,Monsoon,35,27,71.1,0,chickpea,0
25-09-2020,Monsoon,36.9,27.2,62.9,0,apple,0
26-09-2020,Monsoon,33.6,25.9,65.4,0,jute,0
27-09-2020,Monsoon,35.8,24,59.6,0,maize,0
28-09-2020,Monsoon,35.8,24.6,59.6,0,coconut,0
29-09-2020,Monsoon,35.9,24.3,62.1,0,coconut,0
30-09-2020,Monsoon,35,23,60.1,0,mango,0
13-10-2020,Post-Monsoon,34.8,21.5,66.4,0,kidneybeans,0
14-10-2020,Post-Monsoon,34,24.9,66.6,0,cotton,0
15-10-2020,Post-Monsoon,34.6,22,53.7,0,rice,0
16-10-2020,Post-Monsoon,33.8,19.2,48.6,0,mango,0
17-10-2020,Post-Monsoon,34.5,18.9,55.8,0,coffee,0
18-10-2020,Post-Monsoon,34.4,18.9,50.4,0,lentil,0
19-10-2020,Post-Monsoon,33.3,17.5,50.7,0,blackgram,0
20-10-2020,Post-Monsoon,33.8,16.4,51.2,0,mango,0
21-10-2020,Post-Monsoon,34.6,16.8,54,0,mothbeans,0
22-10-2020,Post-Monsoon,32.8,19.4,55,0,papaya,0
23-10-2020,Post-Monsoon,33.4,16.5,57,0,jute,0
24-10-2020,Post-Monsoon,32.6,16.7,53.6,0,rice,0
25-10-2020,Post-Monsoon,32.8,16.1,61.4,0,jute,0
26-10-2020,Post-Monsoon,32.8,17.1,56.6,0,pomegranate,0
27-10-2020,Post-Monsoon,31.1,16.6,55.6,0,rice,0
28-10-2020,Post-Monsoon,30.8,14.3,56.9,0,rice,0
29-10-2020,Post-Monsoon,30.7,14.6,58.3,0,kidneybeans,0
30-10-2020,Post-Monsoon,30.7,15,57,0,coconut,0
31-10-2020,Post-Monsoon,30.8,15.2,57.2,0,papaya,0
13-11-2020,Post-Monsoon,29.3,14,67.9,0,rice,0
14-11-2020,Post-Monsoon,27.8,12.7,72.7,0,apple,0
15-11-2020,Post-Monsoon,28.7,13.7,70.3,0.639,coffee,0
16-11-2020,Post-Monsoon,24.8,17.7,79.5,0,pomegranate,0
17-11-2020,Post-Monsoon,25.5,14,72.4,0,banana,0
18-11-2020,Post-Monsoon,24.4,13.2,69.1,0,pigeonpeas,0
19-11-2020,Post-Monsoon,24.8,11.8,65.5,0,mungbean,0
20-11-2020,Post-Monsoon,24.6,10.5,63.7,0,rice,0
21-11-2020,Post-Monsoon,23.9,9,63.1,0,maize,0
22-11-2020,Post-Monsoon,23.7,9.5,60.6,0,orange,0
23-11-2020,Post-Monsoon,24.4,8.8,63.5,0,chickpea,0
24-11-2020,Post-Monsoon,24.2,9.3,62.4,0,grapes,0
25-11-2020,Post-Monsoon,23,11.3,65.1,0,cotton,0
26-11-2020,Post-Monsoon,24.7,15,65.3,0,muskmelon,0
27-11-2020,Post-Monsoon,25.8,12,67,0,chickpea,0
28-11-2020,Post-Monsoon,25.5,11.9,64.6,0,coffee,0
29-11-2020,Post-Monsoon,25,9.4,63.7,0,watermelon,0
30-11-2020,Post-Monsoon,25.1,9,66.8,0,coffee,0
13-12-2020,Post-Monsoon,19.7,11.3,87,0,papaya,0
14-12-2020,Post-Monsoon,17,9.5,79.9,0,blackgram,0
15-12-2020,Post-Monsoon,17.8,6.2,81.5,0,lentil,0
16-12-2020,Post-Monsoon,17.4,7,84.7,0,cotton,0
17-12-2020,Post-Monsoon,14.4,5,86.9,0,mango,0
18-12-2020,Post-Monsoon,19.5,5,66.2,0,rice,0
19-12-2020,Post-Monsoon,21.6,6,65.7,0,cotton,0
20-12-2020,Post-Monsoon,22,5.7,66.6,0,rice,0
21-12-2020,Post-Monsoon,22.2,7.7,71.3,0,rice,0
22-12-2020,Post-Monsoon,22.8,7.7,73.3,0,banana,0
23-12-2020,Post-Monsoon,22.5,6.3,76.5,0,blackgram,0
24-12-2020,Post-Monsoon,22.5,6.7,77.5,0,mungbean,0
25-12-2020,Post-Monsoon,21.5,6.9,75.4,0,coconut,0
26-12-2020,Post-Monsoon,21.4,7,72.2,0,blackgram,0
27-12-2020,Post-Monsoon,21,7.9,72.5,0,pomegranate,0
28-12-2020,Post-Monsoon,19,7.6,60.7,0,mungbean,0
29-12-2020,Post-Monsoon,17.5,5.8,73.9,0,banana,0
30-12-2020,Post-Monsoon,15.6,5,83.8,0,muskmelon,0
31-12-2020,Post-Monsoon,16.4,6,89.4,0,maize,0
13-01-2021,Winter,16.1,4.9,84.4,0,lentil,0
14-01-2021,Winter,19,4.5,84.1,0,chickpea,0
15-01-2021,Winter,21,7.8,85.6,0,cotton,0
16-01-2021,Winter,16.9,8,89.4,0,lentil,0
17-01-2021,Winter,14.1,6,90.6,0,apple,0
18-01-2021,Winter,19.2,10,86.9,0.1,apple,0
19-01-2021,Winter,19.7,8.9,88.5,0,jute,0
20-01-2021,Winter,19.3,9,83.9,0,chickpea,0
21-01-2021,Winter,23,9.8,75.4,0,rice,0
22-01-2021,Winter,17.8,5.8,87.4,0,watermelon,0
23-01-2021,Winter,19.6,9,84.1,0,chickpea,0
24-01-2021,Winter,15,9.4,92.7,0,cotton,0
25-01-2021,Winter,17,8.7,88.7,0,kidneybeans,0
26-01-2021,Winter,19.6,6.6,77,0,rice,0
27-01-2021,Winter,20.5,7.3,76.2,0,blackgram,0
28-01-2021,Winter,19,6.1,75.4,0,mango,0
29-01-2021,Winter,19.9,6.1,77.2,0,coconut,0
30-01-2021,Winter,20.8,6,72.7,0,pigeonpeas,0
31-01-2021,Winter,22.8,5.5,67.7,0,lentil,0
13-02-2021,Winter,26.6,14,79.1,0,papaya,0
14-02-2021,Winter,27.8,11.2,74.4,0,kidneybeans,0
15-02-2021,Winter,28.6,11.3,74.4,0,pomegranate,0
16-02-2021,Winter,28.8,13.2,74.8,0,muskmelon,0
17-02-2021,Winter,26.8,12.2,73.8,0,muskmelon,0
18-02-2021,Winter,27.6,11.4,73.6,0,pigeonpeas,0
19-02-2021,Winter,25.6,11.2,77.6,0,watermelon,0
20-02-2021,Winter,26.5,12,76.7,0,coffee,0
21-02-2021,Winter,27.7,11.8,75.2,0,coconut,0
22-02-2021,Winter,28.8,13,72.3,0,kidneybeans,0
23-02-2021,Winter,30.7,13,67.3,0,mungbean,0
24-02-2021,Winter,31.8,13.2,65.3,0,coffee,0
25-02-2021,Winter,32.6,15.2,67.1,0,pomegranate,0
26-02-2021,Winter,32.6,15,64.4,0,maize,0
27-02-2021,Winter,31.3,19,59.4,0,muskmelon,0
28-02-2021,Winter,31.6,17.4,52.8,0,mungbean,0
13-03-2021,Summer,30.8,17,59.7,7.656,mungbean,0
14-03-2021,Summer,31,16.6,61.8,0,cotton,0
15-03-2021,Summer,31.7,17,60.5,0,lentil,0
16-03-2021,Summer,31.6,19,61.7,0,orange,0
17-03-2021,Summer,33.8,18,55.3,0,coffee,0
18-03-2021,Summer,34,18.9,52.5,0,muskmelon,0
19-03-2021,Summer,34,20.5,48,0,grapes,0
20-03-2021,Summer,32.9,18,50.7,0,chickpea,0
21-03-2021,Summer,34.8,18,51.7,0,banana,0
22-03-2021,Summer,31,21.5,46.5,0,pomegranate,0
23-03-2021,Summer,28.1,21.3,48.9,0,mothbeans,0
24-03-2021,Summer,32.5,18.2,45.4,0,maize,0
25-03-2021,Summer,29.8,16,55.8,0,banana,0
26-03-2021,Summer,31.8,16,55,0,mungbean,0
27-03-2021,Summer,34.6,18,57,0,banana,0
28-03-2021,Summer,36.8,19.2,50.9,0,mungbean,0
29-03-2021,Summer,39.8,22.5,41.5,0,rice,0
30-03-2021,Summer,37.8,21.4,39.4,0,coconut,0
31-03-2021,Summer,34.7,21,35,0,muskmelon,0
